stress_case,round,datetime,year,month,day,day_of_week,season,date,hour,firm_id,technology_group_or_portfolio,firm_dispatch_mw,firm_revenue,firm_production_cost,firm_profit
high,1052,2020-08-13 19:00:00,2020,8,13,Thursday,summer,2020-08-13,20,Firm_Coal,Coal,2317.0,102541.15130489999,57390.892250619996,45150.259054279995
high,1052,2020-08-13 19:00:00,2020,8,13,Thursday,summer,2020-08-13,20,Firm_Nuclear,Nuclear,400.0,17702.399879999997,3241.4,14460.999879999998
high,1052,2020-08-13 19:00:00,2020,8,13,Thursday,summer,2020-08-13,20,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1053,2020-08-13 20:00:00,2020,8,13,Thursday,summer,2020-08-13,21,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1053,2020-08-13 20:00:00,2020,8,13,Thursday,summer,2020-08-13,21,Firm_CC,Gas_CC,3195.0,128444.2054218,92547.2253015,35896.9801203
high,1053,2020-08-13 20:00:00,2020,8,13,Thursday,summer,2020-08-13,21,Firm_CT,Gas_CT,70.30000000000018,2826.1745355720072,2826.1745355720072,0.0
high,1053,2020-08-13 20:00:00,2020,8,13,Thursday,summer,2020-08-13,21,Firm_Coal,Coal,2317.0,93147.17494908,57390.892250619996,35756.28269846
high,1053,2020-08-13 20:00:00,2020,8,13,Thursday,summer,2020-08-13,21,Firm_Nuclear,Nuclear,400.0,16080.651696,3241.4,12839.251696000001
high,1053,2020-08-13 20:00:00,2020,8,13,Thursday,summer,2020-08-13,21,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1054,2020-08-13 21:00:00,2020,8,13,Thursday,summer,2020-08-13,22,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1054,2020-08-13 21:00:00,2020,8,13,Thursday,summer,2020-08-13,22,Firm_CC,Gas_CC,2737.8,84437.04688754401,78421.78773464401,6015.259152900006
high,1054,2020-08-13 21:00:00,2020,8,13,Thursday,summer,2020-08-13,22,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,1054,2020-08-13 21:00:00,2020,8,13,Thursday,summer,2020-08-13,22,Firm_Coal,Coal,2317.0,71459.06846316,57390.892250619996,14068.176212540006
high,1054,2020-08-13 21:00:00,2020,8,13,Thursday,summer,2020-08-13,22,Firm_Nuclear,Nuclear,400.0,12336.481392,3241.4,9095.081392
high,1054,2020-08-13 21:00:00,2020,8,13,Thursday,summer,2020-08-13,22,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1055,2020-08-13 22:00:00,2020,8,13,Thursday,summer,2020-08-13,23,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1055,2020-08-13 22:00:00,2020,8,13,Thursday,summer,2020-08-13,23,Firm_CC,Gas_CC,2259.2,68710.42608537599,63757.738519476,4952.687565899991
high,1055,2020-08-13 22:00:00,2020,8,13,Thursday,summer,2020-08-13,23,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,1055,2020-08-13 22:00:00,2020,8,13,Thursday,summer,2020-08-13,23,Firm_Coal,Coal,2317.0,70468.33270176,57390.892250619996,13077.440451139999
high,1055,2020-08-13 22:00:00,2020,8,13,Thursday,summer,2020-08-13,23,Firm_Nuclear,Nuclear,400.0,12165.443712,3241.4,8924.043712
high,1055,2020-08-13 22:00:00,2020,8,13,Thursday,summer,2020-08-13,23,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1056,2020-08-13 23:00:00,2020,8,13,Thursday,summer,2020-08-13,24,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1056,2020-08-13 23:00:00,2020,8,13,Thursday,summer,2020-08-13,24,Firm_CC,Gas_CC,1900.6000000000004,54531.19950049202,53246.45385439201,1284.745646100002
high,1056,2020-08-13 23:00:00,2020,8,13,Thursday,summer,2020-08-13,24,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,1056,2020-08-13 23:00:00,2020,8,13,Thursday,summer,2020-08-13,24,Firm_Coal,Coal,2317.0,66478.36958994,57390.892250619996,9087.477339320012
high,1056,2020-08-13 23:00:00,2020,8,13,Thursday,summer,2020-08-13,24,Firm_Nuclear,Nuclear,400.0,11476.628328,3241.4,8235.228328000001
high,1056,2020-08-13 23:00:00,2020,8,13,Thursday,summer,2020-08-13,24,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1057,2020-08-14 00:00:00,2020,8,14,Friday,summer,2020-08-14,1,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1057,2020-08-14 00:00:00,2020,8,14,Friday,summer,2020-08-14,1,Firm_CC,Gas_CC,1660.8000000000002,47650.96081785601,46366.215171756005,1284.745646100002
high,1057,2020-08-14 00:00:00,2020,8,14,Friday,summer,2020-08-14,1,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,1057,2020-08-14 00:00:00,2020,8,14,Friday,summer,2020-08-14,1,Firm_Coal,Coal,2317.0,66478.36958994,57390.892250619996,9087.477339320012
high,1057,2020-08-14 00:00:00,2020,8,14,Friday,summer,2020-08-14,1,Firm_Nuclear,Nuclear,400.0,11476.628328,3241.4,8235.228328000001
high,1057,2020-08-14 00:00:00,2020,8,14,Friday,summer,2020-08-14,1,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1058,2020-08-14 01:00:00,2020,8,14,Friday,summer,2020-08-14,2,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1058,2020-08-14 01:00:00,2020,8,14,Friday,summer,2020-08-14,2,Firm_CC,Gas_CC,1485.1999999999998,42612.720981864,41327.975335764,1284.745646100002
high,1058,2020-08-14 01:00:00,2020,8,14,Friday,summer,2020-08-14,2,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,1058,2020-08-14 01:00:00,2020,8,14,Friday,summer,2020-08-14,2,Firm_Coal,Coal,2317.0,66478.36958994,57390.892250619996,9087.477339320012
high,1058,2020-08-14 01:00:00,2020,8,14,Friday,summer,2020-08-14,2,Firm_Nuclear,Nuclear,400.0,11476.628328,3241.4,8235.228328000001
high,1058,2020-08-14 01:00:00,2020,8,14,Friday,summer,2020-08-14,2,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1059,2020-08-14 02:00:00,2020,8,14,Friday,summer,2020-08-14,3,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1059,2020-08-14 02:00:00,2020,8,14,Friday,summer,2020-08-14,3,Firm_CC,Gas_CC,1379.0,38900.97708966,38300.69314116,600.2839484999986
high,1059,2020-08-14 02:00:00,2020,8,14,Friday,summer,2020-08-14,3,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,1059,2020-08-14 02:00:00,2020,8,14,Friday,summer,2020-08-14,3,Firm_Coal,Coal,2317.0,65361.54018618,57390.892250619996,7970.647935560004
high,1059,2020-08-14 02:00:00,2020,8,14,Friday,summer,2020-08-14,3,Firm_Nuclear,Nuclear,400.0,11283.822216,3241.4,8042.422216000001
high,1059,2020-08-14 02:00:00,2020,8,14,Friday,summer,2020-08-14,3,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1060,2020-08-14 03:00:00,2020,8,14,Friday,summer,2020-08-14,4,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1060,2020-08-14 03:00:00,2020,8,14,Friday,summer,2020-08-14,4,Firm_CC,Gas_CC,1370.1,38649.912045353994,38049.628096854,600.2839484999986
high,1060,2020-08-14 03:00:00,2020,8,14,Friday,summer,2020-08-14,4,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,1060,2020-08-14 03:00:00,2020,8,14,Friday,summer,2020-08-14,4,Firm_Coal,Coal,2317.0,65361.54018618,57390.892250619996,7970.647935560004
high,1060,2020-08-14 03:00:00,2020,8,14,Friday,summer,2020-08-14,4,Firm_Nuclear,Nuclear,400.0,11283.822216,3241.4,8042.422216000001
high,1060,2020-08-14 03:00:00,2020,8,14,Friday,summer,2020-08-14,4,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1061,2020-08-14 04:00:00,2020,8,14,Friday,summer,2020-08-14,5,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1061,2020-08-14 04:00:00,2020,8,14,Friday,summer,2020-08-14,5,Firm_CC,Gas_CC,1449.5,41588.431903590004,40303.68625749,1284.745646100002
high,1061,2020-08-14 04:00:00,2020,8,14,Friday,summer,2020-08-14,5,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,1061,2020-08-14 04:00:00,2020,8,14,Friday,summer,2020-08-14,5,Firm_Coal,Coal,2317.0,66478.36958994,57390.892250619996,9087.477339320012
high,1061,2020-08-14 04:00:00,2020,8,14,Friday,summer,2020-08-14,5,Firm_Nuclear,Nuclear,400.0,11476.628328,3241.4,8235.228328000001
high,1061,2020-08-14 04:00:00,2020,8,14,Friday,summer,2020-08-14,5,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1062,2020-08-14 05:00:00,2020,8,14,Friday,summer,2020-08-14,6,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1062,2020-08-14 05:00:00,2020,8,14,Friday,summer,2020-08-14,6,Firm_CC,Gas_CC,1545.1000000000004,44331.346073982015,43046.60042788201,1284.745646100002
high,1062,2020-08-14 05:00:00,2020,8,14,Friday,summer,2020-08-14,6,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,1062,2020-08-14 05:00:00,2020,8,14,Friday,summer,2020-08-14,6,Firm_Coal,Coal,2317.0,66478.36958994,57390.892250619996,9087.477339320012
high,1062,2020-08-14 05:00:00,2020,8,14,Friday,summer,2020-08-14,6,Firm_Nuclear,Nuclear,400.0,11476.628328,3241.4,8235.228328000001
high,1062,2020-08-14 05:00:00,2020,8,14,Friday,summer,2020-08-14,6,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1063,2020-08-14 06:00:00,2020,8,14,Friday,summer,2020-08-14,7,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1063,2020-08-14 06:00:00,2020,8,14,Friday,summer,2020-08-14,7,Firm_CC,Gas_CC,1830.6000000000004,52522.78954309202,51238.043896992014,1284.745646100002
high,1063,2020-08-14 06:00:00,2020,8,14,Friday,summer,2020-08-14,7,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,1063,2020-08-14 06:00:00,2020,8,14,Friday,summer,2020-08-14,7,Firm_Coal,Coal,2317.0,66478.36958994,57390.892250619996,9087.477339320012
high,1063,2020-08-14 06:00:00,2020,8,14,Friday,summer,2020-08-14,7,Firm_Nuclear,Nuclear,400.0,11476.628328,3241.4,8235.228328000001
high,1063,2020-08-14 06:00:00,2020,8,14,Friday,summer,2020-08-14,7,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1064,2020-08-14 07:00:00,2020,8,14,Friday,summer,2020-08-14,8,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1064,2020-08-14 07:00:00,2020,8,14,Friday,summer,2020-08-14,8,Firm_CC,Gas_CC,2239.8999999999996,68123.44342627199,63170.755860371995,4952.687565899991
high,1064,2020-08-14 07:00:00,2020,8,14,Friday,summer,2020-08-14,8,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,1064,2020-08-14 07:00:00,2020,8,14,Friday,summer,2020-08-14,8,Firm_Coal,Coal,2317.0,70468.33270176,57390.892250619996,13077.440451139999
high,1064,2020-08-14 07:00:00,2020,8,14,Friday,summer,2020-08-14,8,Firm_Nuclear,Nuclear,400.0,12165.443712,3241.4,8924.043712
high,1064,2020-08-14 07:00:00,2020,8,14,Friday,summer,2020-08-14,8,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1065,2020-08-14 08:00:00,2020,8,14,Friday,summer,2020-08-14,9,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1065,2020-08-14 08:00:00,2020,8,14,Friday,summer,2020-08-14,9,Firm_CC,Gas_CC,2660.2,82043.769497496,76028.510344596,6015.259152900006
high,1065,2020-08-14 08:00:00,2020,8,14,Friday,summer,2020-08-14,9,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,1065,2020-08-14 08:00:00,2020,8,14,Friday,summer,2020-08-14,9,Firm_Coal,Coal,2317.0,71459.06846316,57390.892250619996,14068.176212540006
high,1065,2020-08-14 08:00:00,2020,8,14,Friday,summer,2020-08-14,9,Firm_Nuclear,Nuclear,400.0,12336.481392,3241.4,9095.081392
high,1065,2020-08-14 08:00:00,2020,8,14,Friday,summer,2020-08-14,9,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1066,2020-08-14 09:00:00,2020,8,14,Friday,summer,2020-08-14,10,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1066,2020-08-14 09:00:00,2020,8,14,Friday,summer,2020-08-14,10,Firm_CC,Gas_CC,3087.1000000000004,95425.883526624,89211.90968732402,6213.973839299986
high,1066,2020-08-14 09:00:00,2020,8,14,Friday,summer,2020-08-14,10,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,1066,2020-08-14 09:00:00,2020,8,14,Friday,summer,2020-08-14,10,Firm_Coal,Coal,2317.0,71621.18886048,57390.892250619996,14230.296609860003
high,1066,2020-08-14 09:00:00,2020,8,14,Friday,summer,2020-08-14,10,Firm_Nuclear,Nuclear,400.0,12364.469376,3241.4,9123.069376
high,1066,2020-08-14 09:00:00,2020,8,14,Friday,summer,2020-08-14,10,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1067,2020-08-14 10:00:00,2020,8,14,Friday,summer,2020-08-14,11,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1067,2020-08-14 10:00:00,2020,8,14,Friday,summer,2020-08-14,11,Firm_CC,Gas_CC,3419.5,151333.39097414998,102482.69723415001,48850.693739999995
high,1067,2020-08-14 10:00:00,2020,8,14,Friday,summer,2020-08-14,11,Firm_CT,Gas_CT,165.0,7302.239950499999,6633.2688246,668.9711258999996
high,1067,2020-08-14 10:00:00,2020,8,14,Friday,summer,2020-08-14,11,Firm_Coal,Coal,2317.0,102541.15130489999,57390.892250619996,45150.259054279995
high,1067,2020-08-14 10:00:00,2020,8,14,Friday,summer,2020-08-14,11,Firm_Nuclear,Nuclear,400.0,17702.399879999997,3241.4,14460.999879999998
high,1067,2020-08-14 10:00:00,2020,8,14,Friday,summer,2020-08-14,11,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1068,2020-08-14 11:00:00,2020,8,14,Friday,summer,2020-08-14,12,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1068,2020-08-14 11:00:00,2020,8,14,Friday,summer,2020-08-14,12,Firm_CC,Gas_CC,3550.0,175600.304475,108258.105195,67342.19928000002
high,1068,2020-08-14 11:00:00,2020,8,14,Friday,summer,2020-08-14,12,Firm_CT,Gas_CT,277.89999999999964,13746.288623549983,11935.213389449982,1811.0752341000002
high,1068,2020-08-14 11:00:00,2020,8,14,Friday,summer,2020-08-14,12,Firm_Coal,Coal,2317.0,114610.1142165,57390.892250619996,57219.22196588
high,1068,2020-08-14 11:00:00,2020,8,14,Friday,summer,2020-08-14,12,Firm_Nuclear,Nuclear,400.0,19785.9498,3241.4,16544.549799999997
high,1068,2020-08-14 11:00:00,2020,8,14,Friday,summer,2020-08-14,12,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1069,2020-08-14 12:00:00,2020,8,14,Friday,summer,2020-08-14,13,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1069,2020-08-14 12:00:00,2020,8,14,Friday,summer,2020-08-14,13,Firm_CC,Gas_CC,3550.0,180637.16979,108258.105195,72379.064595
high,1069,2020-08-14 12:00:00,2020,8,14,Friday,summer,2020-08-14,13,Firm_CT,Gas_CT,562.8000000000002,28637.351875440007,26185.31293554001,2452.0389398999982
high,1069,2020-08-14 12:00:00,2020,8,14,Friday,summer,2020-08-14,13,Firm_Coal,Coal,2317.0,117897.55560659998,57390.892250619996,60506.663355979996
high,1069,2020-08-14 12:00:00,2020,8,14,Friday,summer,2020-08-14,13,Firm_Nuclear,Nuclear,400.0,20353.48392,3241.4,17112.083919999997
high,1069,2020-08-14 12:00:00,2020,8,14,Friday,summer,2020-08-14,13,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1070,2020-08-14 13:00:00,2020,8,14,Friday,summer,2020-08-14,14,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1070,2020-08-14 13:00:00,2020,8,14,Friday,summer,2020-08-14,14,Firm_CC,Gas_CC,3550.0,181120.156875,108258.105195,72862.05167999999
high,1070,2020-08-14 13:00:00,2020,8,14,Friday,summer,2020-08-14,14,Firm_CT,Gas_CT,842.8000000000002,42999.45583500001,40457.622113100006,2541.8337218999973
high,1070,2020-08-14 13:00:00,2020,8,14,Friday,summer,2020-08-14,14,Firm_Coal,Coal,2317.0,118212.7897125,57390.892250619996,60821.89746188
high,1070,2020-08-14 13:00:00,2020,8,14,Friday,summer,2020-08-14,14,Firm_Nuclear,Nuclear,400.0,20407.905,3241.4,17166.504999999997
high,1070,2020-08-14 13:00:00,2020,8,14,Friday,summer,2020-08-14,14,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1071,2020-08-14 14:00:00,2020,8,14,Friday,summer,2020-08-14,15,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1071,2020-08-14 14:00:00,2020,8,14,Friday,summer,2020-08-14,15,Firm_CC,Gas_CC,3550.0,184266.47274300002,108258.105195,76008.36754800001
high,1071,2020-08-14 14:00:00,2020,8,14,Friday,summer,2020-08-14,15,Firm_CT,Gas_CT,1020.8999999999996,52990.88507699398,49571.62805669398,3419.257020300002
high,1071,2020-08-14 14:00:00,2020,8,14,Friday,summer,2020-08-14,15,Firm_Coal,Coal,2317.0,120266.31474522,57390.892250619996,62875.42249460001
high,1071,2020-08-14 14:00:00,2020,8,14,Friday,summer,2020-08-14,15,Firm_Nuclear,Nuclear,400.0,20762.419464000002,3241.4,17521.019464
high,1071,2020-08-14 14:00:00,2020,8,14,Friday,summer,2020-08-14,15,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1072,2020-08-14 15:00:00,2020,8,14,Friday,summer,2020-08-14,16,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1072,2020-08-14 15:00:00,2020,8,14,Friday,summer,2020-08-14,16,Firm_CC,Gas_CC,3550.0,184266.47274300002,108258.105195,76008.36754800001
high,1072,2020-08-14 15:00:00,2020,8,14,Friday,summer,2020-08-14,16,Firm_CT,Gas_CT,1007.3000000000002,52284.96281521801,48865.70579491801,3419.257020300002
high,1072,2020-08-14 15:00:00,2020,8,14,Friday,summer,2020-08-14,16,Firm_Coal,Coal,2317.0,120266.31474522,57390.892250619996,62875.42249460001
high,1072,2020-08-14 15:00:00,2020,8,14,Friday,summer,2020-08-14,16,Firm_Nuclear,Nuclear,400.0,20762.419464000002,3241.4,17521.019464
high,1072,2020-08-14 15:00:00,2020,8,14,Friday,summer,2020-08-14,16,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1073,2020-08-14 16:00:00,2020,8,14,Friday,summer,2020-08-14,17,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1073,2020-08-14 16:00:00,2020,8,14,Friday,summer,2020-08-14,17,Firm_CC,Gas_CC,3550.0,181120.156875,108258.105195,72862.05167999999
high,1073,2020-08-14 16:00:00,2020,8,14,Friday,summer,2020-08-14,17,Firm_CT,Gas_CT,775.8999999999996,39586.23372374998,37044.40000184998,2541.8337218999973
high,1073,2020-08-14 16:00:00,2020,8,14,Friday,summer,2020-08-14,17,Firm_Coal,Coal,2317.0,118212.7897125,57390.892250619996,60821.89746188
high,1073,2020-08-14 16:00:00,2020,8,14,Friday,summer,2020-08-14,17,Firm_Nuclear,Nuclear,400.0,20407.905,3241.4,17166.504999999997
high,1073,2020-08-14 16:00:00,2020,8,14,Friday,summer,2020-08-14,17,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1074,2020-08-14 17:00:00,2020,8,14,Friday,summer,2020-08-14,18,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1074,2020-08-14 17:00:00,2020,8,14,Friday,summer,2020-08-14,18,Firm_CC,Gas_CC,3550.0,175600.304475,108258.105195,67342.19928000002
high,1074,2020-08-14 17:00:00,2020,8,14,Friday,summer,2020-08-14,18,Firm_CT,Gas_CT,354.1999999999998,17520.45854789999,15709.38331379999,1811.0752341000002
high,1074,2020-08-14 17:00:00,2020,8,14,Friday,summer,2020-08-14,18,Firm_Coal,Coal,2317.0,114610.1142165,57390.892250619996,57219.22196588
high,1074,2020-08-14 17:00:00,2020,8,14,Friday,summer,2020-08-14,18,Firm_Nuclear,Nuclear,400.0,19785.9498,3241.4,16544.549799999997
high,1074,2020-08-14 17:00:00,2020,8,14,Friday,summer,2020-08-14,18,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1075,2020-08-14 18:00:00,2020,8,14,Friday,summer,2020-08-14,19,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1075,2020-08-14 18:00:00,2020,8,14,Friday,summer,2020-08-14,19,Firm_CC,Gas_CC,3359.3999999999996,148673.60539217998,99822.91165217999,48850.693739999995
high,1075,2020-08-14 18:00:00,2020,8,14,Friday,summer,2020-08-14,19,Firm_CT,Gas_CT,165.0,7302.239950499999,6633.2688246,668.9711258999996
high,1075,2020-08-14 18:00:00,2020,8,14,Friday,summer,2020-08-14,19,Firm_Coal,Coal,2317.0,102541.15130489999,57390.892250619996,45150.259054279995
high,1075,2020-08-14 18:00:00,2020,8,14,Friday,summer,2020-08-14,19,Firm_Nuclear,Nuclear,400.0,17702.399879999997,3241.4,14460.999879999998
high,1075,2020-08-14 18:00:00,2020,8,14,Friday,summer,2020-08-14,19,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1076,2020-08-14 19:00:00,2020,8,14,Friday,summer,2020-08-14,20,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1076,2020-08-14 19:00:00,2020,8,14,Friday,summer,2020-08-14,20,Firm_CC,Gas_CC,3231.6000000000004,143017.68863052002,94166.99489052001,48850.693739999995
high,1076,2020-08-14 19:00:00,2020,8,14,Friday,summer,2020-08-14,20,Firm_CT,Gas_CT,165.0,7302.239950499999,6633.2688246,668.9711258999996
high,1076,2020-08-14 19:00:00,2020,8,14,Friday,summer,2020-08-14,20,Firm_Coal,Coal,2317.0,102541.15130489999,57390.892250619996,45150.259054279995
high,1076,2020-08-14 19:00:00,2020,8,14,Friday,summer,2020-08-14,20,Firm_Nuclear,Nuclear,400.0,17702.399879999997,3241.4,14460.999879999998
high,1076,2020-08-14 19:00:00,2020,8,14,Friday,summer,2020-08-14,20,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1077,2020-08-14 20:00:00,2020,8,14,Friday,summer,2020-08-14,21,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1077,2020-08-14 20:00:00,2020,8,14,Friday,summer,2020-08-14,21,Firm_CC,Gas_CC,3026.1000000000004,93540.301946784,87326.32810748402,6213.973839299986
high,1077,2020-08-14 20:00:00,2020,8,14,Friday,summer,2020-08-14,21,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,1077,2020-08-14 20:00:00,2020,8,14,Friday,summer,2020-08-14,21,Firm_Coal,Coal,2317.0,71621.18886048,57390.892250619996,14230.296609860003
high,1077,2020-08-14 20:00:00,2020,8,14,Friday,summer,2020-08-14,21,Firm_Nuclear,Nuclear,400.0,12364.469376,3241.4,9123.069376
high,1077,2020-08-14 20:00:00,2020,8,14,Friday,summer,2020-08-14,21,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1078,2020-08-14 21:00:00,2020,8,14,Friday,summer,2020-08-14,22,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1078,2020-08-14 21:00:00,2020,8,14,Friday,summer,2020-08-14,22,Firm_CC,Gas_CC,2567.2,79175.537573856,73160.27842095599,6015.259152900006
high,1078,2020-08-14 21:00:00,2020,8,14,Friday,summer,2020-08-14,22,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,1078,2020-08-14 21:00:00,2020,8,14,Friday,summer,2020-08-14,22,Firm_Coal,Coal,2317.0,71459.06846316,57390.892250619996,14068.176212540006
high,1078,2020-08-14 21:00:00,2020,8,14,Friday,summer,2020-08-14,22,Firm_Nuclear,Nuclear,400.0,12336.481392,3241.4,9095.081392
high,1078,2020-08-14 21:00:00,2020,8,14,Friday,summer,2020-08-14,22,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1079,2020-08-14 22:00:00,2020,8,14,Friday,summer,2020-08-14,23,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1079,2020-08-14 22:00:00,2020,8,14,Friday,summer,2020-08-14,23,Firm_CC,Gas_CC,2101.5,60295.33607823001,59010.590432130004,1284.745646100002
high,1079,2020-08-14 22:00:00,2020,8,14,Friday,summer,2020-08-14,23,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,1079,2020-08-14 22:00:00,2020,8,14,Friday,summer,2020-08-14,23,Firm_Coal,Coal,2317.0,66478.36958994,57390.892250619996,9087.477339320012
high,1079,2020-08-14 22:00:00,2020,8,14,Friday,summer,2020-08-14,23,Firm_Nuclear,Nuclear,400.0,11476.628328,3241.4,8235.228328000001
high,1079,2020-08-14 22:00:00,2020,8,14,Friday,summer,2020-08-14,23,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1080,2020-08-14 23:00:00,2020,8,14,Friday,summer,2020-08-14,24,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1080,2020-08-14 23:00:00,2020,8,14,Friday,summer,2020-08-14,24,Firm_CC,Gas_CC,1698.3000000000002,48726.89472360601,47442.14907750601,1284.745646100002
high,1080,2020-08-14 23:00:00,2020,8,14,Friday,summer,2020-08-14,24,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,1080,2020-08-14 23:00:00,2020,8,14,Friday,summer,2020-08-14,24,Firm_Coal,Coal,2317.0,66478.36958994,57390.892250619996,9087.477339320012
high,1080,2020-08-14 23:00:00,2020,8,14,Friday,summer,2020-08-14,24,Firm_Nuclear,Nuclear,400.0,11476.628328,3241.4,8235.228328000001
high,1080,2020-08-14 23:00:00,2020,8,14,Friday,summer,2020-08-14,24,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1081,2020-08-15 00:00:00,2020,8,15,Saturday,summer,2020-08-15,1,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1081,2020-08-15 00:00:00,2020,8,15,Saturday,summer,2020-08-15,1,Firm_CC,Gas_CC,1515.1000000000004,43470.598949382016,42185.85330328201,1284.745646100002
high,1081,2020-08-15 00:00:00,2020,8,15,Saturday,summer,2020-08-15,1,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,1081,2020-08-15 00:00:00,2020,8,15,Saturday,summer,2020-08-15,1,Firm_Coal,Coal,2317.0,66478.36958994,57390.892250619996,9087.477339320012
high,1081,2020-08-15 00:00:00,2020,8,15,Saturday,summer,2020-08-15,1,Firm_Nuclear,Nuclear,400.0,11476.628328,3241.4,8235.228328000001
high,1081,2020-08-15 00:00:00,2020,8,15,Saturday,summer,2020-08-15,1,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,1082,2020-08-15 01:00:00,2020,8,15,Saturday,summer,2020-08-15,2,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,1082,2020-08-15 01:00:00,2020,8,15,Saturday,summer,2020-08-15,2,Firm_CC,Gas_CC,1308.1,36900.919601874,36300.635653373996,600.2839484999986
high,1082,2020-08-15 01:00:00,2020,8,15,Saturday,summer,2020-08-15,2,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
