stress_case,round,datetime,year,month,day,day_of_week,season,date,hour,load_mw,total_generation_mw,market_price,total_production_cost,total_consumer_payment,total_generator_profit,marginal_gen_id,marginal_firm_id,marginal_technology_group,backstop_dispatch_mw,backstop_dispatched,reserve_margin_excluding_backstop,reserve_margin_including_backstop
high,1122,2020-08-16 17:00:00,2020,8,16,Sunday,summer,2020-08-16,18,5927.0,5927.0,40.20162924,153782.54199072,238275.05650548002,84492.51451476001,315_CT_6,Firm_CT,Gas_CT,0.0,False,0.3625780327315673,0.4469377425341656
high,1123,2020-08-16 18:00:00,2020,8,16,Sunday,summer,2020-08-16,19,5752.6,5752.6,30.91117344,148252.27650578402,177819.616330944,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.4038869380801724,0.4908041581198066
high,1124,2020-08-16 19:00:00,2020,8,16,Sunday,summer,2020-08-16,20,5735.8,5735.8,30.91117344,147732.968791992,177300.308617152,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.4079988842009832,0.49517068238083617
high,1125,2020-08-16 20:00:00,2020,8,16,Sunday,summer,2020-08-16,21,5402.1,5402.1,30.84120348,137428.74856186804,166607.265319308,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.4949741767090574,0.5875307750689545
high,1126,2020-08-16 21:00:00,2020,8,16,Sunday,summer,2020-08-16,22,4965.9,4965.9,30.41360928,124076.770594512,151030.94232355198,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6262913067117744,0.7269779898910571
high,1127,2020-08-16 22:00:00,2020,8,16,Sunday,summer,2020-08-16,23,4551.7,4551.7,28.691570820000003,111987.971587974,130595.422901394,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7742821363446626,0.8841312037260805
high,1128,2020-08-16 23:00:00,2020,8,16,Sunday,summer,2020-08-16,24,4270.9,4270.9,28.691570820000003,103931.37850171799,122538.829815138,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.8909363366035263,1.008007679880119
high,1129,2020-08-17 00:00:00,2020,8,17,Monday,summer,2020-08-17,1,4093.2,4093.2,28.20955554,98853.99863626799,115467.352736328,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.9730284374083846,1.0951822534935993
high,1130,2020-08-17 01:00:00,2020,8,17,Monday,summer,2020-08-17,2,3976.3,3976.3,28.20955554,95556.30159364201,112169.655693702,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0310338757136028,1.1567789150718002
high,1131,2020-08-17 02:00:00,2020,8,17,Monday,summer,2020-08-17,3,3905.7,3905.7,28.20955554,93564.70697251799,110178.061072578,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.067747138797143,1.1957651637350541
high,1132,2020-08-17 03:00:00,2020,8,17,Monday,summer,2020-08-17,4,3909.0,3909.0,28.20955554,93657.79850579999,110271.15260586,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0660015349194167,1.193911486313635
high,1133,2020-08-17 04:00:00,2020,8,17,Monday,summer,2020-08-17,5,4001.2,4001.2,28.20955554,96258.71952658799,112872.073626648,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0183944816555033,1.1433569929021297
high,1134,2020-08-17 05:00:00,2020,8,17,Monday,summer,2020-08-17,6,4126.3,4126.3,28.20955554,99787.73492464199,116401.089024702,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.9572013668419648,1.0783752999054843
high,1135,2020-08-17 06:00:00,2020,8,17,Monday,summer,2020-08-17,7,4389.6,4389.6,28.691570820000003,107337.06795805201,125944.51927147202,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.839803171131766,0.9537087661745944
high,1136,2020-08-17 07:00:00,2020,8,17,Monday,summer,2020-08-17,8,4759.1,4759.1,28.691570820000003,117938.60337604201,136546.05468946203,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.6969595091508898,0.8020213905990627
high,1137,2020-08-17 08:00:00,2020,8,17,Monday,summer,2020-08-17,9,4982.5,4982.5,30.41360928,124581.63650856001,151535.8082376,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6208730556949322,0.7212242849974912
high,1138,2020-08-17 09:00:00,2020,8,17,Monday,summer,2020-08-17,10,5537.5,5537.5,30.84120348,141604.64751306002,170783.1642705,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.4584198645598194,0.5487133182844244
high,1139,2020-08-17 10:00:00,2020,8,17,Monday,summer,2020-08-17,11,5909.3,5909.3,30.91117344,153096.05738383203,182663.397208992,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.3666593335928112,0.45127172423129647
high,1140,2020-08-17 11:00:00,2020,8,17,Monday,summer,2020-08-17,12,6253.1,6253.1,44.2559997,167606.26792389003,276737.19172407,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.2915194063744382,0.3714797460459611
high,1141,2020-08-17 12:00:00,2020,8,17,Monday,summer,2020-08-17,13,6513.6,6513.6,46.89542208,179350.33271194802,305458.021260288,126107.68854834003,322_CT_6,Firm_CT,Gas_CT,0.0,False,0.23986735445836405,0.3166298206828788
high,1142,2020-08-17 13:00:00,2020,8,17,Monday,summer,2020-08-17,14,6746.8,6746.8,50.73210822,190863.004898676,342279.387738696,151416.38284002,207_CT_1,Firm_CT,Gas_CT,0.0,False,0.1970119167605382,0.2711211240884568
high,1143,2020-08-17 14:00:00,2020,8,17,Monday,summer,2020-08-17,15,6885.0,6885.0,50.8837098,197884.49116212,350334.341973,152449.85081088002,301_CT_4,Firm_CT,Gas_CT,0.0,False,0.1729847494553376,0.2456063907044299
high,1144,2020-08-17 15:00:00,2020,8,17,Monday,summer,2020-08-17,16,6867.5,6867.5,50.8837098,196994.02624061998,349443.87705149996,152449.85081088002,301_CT_3,Firm_CT,Gas_CT,0.0,False,0.17597378958864218,0.24878048780487805
high,1145,2020-08-17 16:00:00,2020,8,17,Monday,summer,2020-08-17,17,6586.7,6586.7,49.4648745,182893.24258917,325810.28886915,142917.04627998002,123_CT_1,Firm_CT,Gas_CT,0.0,False,0.22610715532816128,0.30201770233956315
high,1146,2020-08-17 17:00:00,2020,8,17,Monday,summer,2020-08-17,18,6147.7,6147.7,44.2559997,162941.68555551,272072.60935568996,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.3136620199424176,0.394993249507946
high,1147,2020-08-17 18:00:00,2020,8,17,Monday,summer,2020-08-17,19,5913.4,5913.4,40.20162924,153235.799833056,237728.314347816,84492.51451476001,315_CT_6,Firm_CT,Gas_CT,0.0,False,0.36571177326073,0.4502654986978727
high,1148,2020-08-17 19:00:00,2020,8,17,Monday,summer,2020-08-17,20,5811.6,5811.6,30.91117344,150076.03573874402,179643.375563904,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.3896345240553376,0.4756693509532657
high,1149,2020-08-17 20:00:00,2020,8,17,Monday,summer,2020-08-17,21,5451.2,5451.2,30.84120348,138943.051652736,168121.568410176,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.4815086586439683,0.5732315820369827
high,1150,2020-08-17 21:00:00,2020,8,17,Monday,summer,2020-08-17,22,4987.9,4987.9,30.41360928,124745.86999867199,151700.041727712,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6191182662042143,0.7193608532649012
high,1151,2020-08-17 22:00:00,2020,8,17,Monday,summer,2020-08-17,23,4575.4,4575.4,28.691570820000003,112667.961816408,131275.413129828,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7650915766927484,0.8743716396380645
high,1152,2020-08-17 23:00:00,2020,8,17,Monday,summer,2020-08-17,24,4256.2,4256.2,28.691570820000003,103509.61241066399,122117.063724084,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.8974672242845732,1.014942906818289
high,1153,2020-08-18 00:00:00,2020,8,18,Tuesday,summer,2020-08-18,1,4063.5,4063.5,28.20955554,98016.17483673,114629.52893679,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.9874492432631967,1.1104958779377383
high,1154,2020-08-18 01:00:00,2020,8,18,Tuesday,summer,2020-08-18,2,3920.4,3920.4,28.20955554,93979.38743895601,110592.741539016,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0599938781756961,1.1875318845015812
high,1155,2020-08-18 02:00:00,2020,8,18,Tuesday,summer,2020-08-18,3,3837.5,3837.5,28.20955554,91640.81528469,108254.16938475,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.1044951140065145,1.234788273615635
high,1156,2020-08-18 03:00:00,2020,8,18,Tuesday,summer,2020-08-18,4,3836.2,3836.2,28.20955554,91604.14286248799,108217.496962548,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.1052082790261197,1.2355455919920755
high,1157,2020-08-18 04:00:00,2020,8,18,Tuesday,summer,2020-08-18,5,3939.1,3939.1,28.20955554,94506.90612755399,111120.260227614,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0502145160061942,1.177147064050164
high,1158,2020-08-18 05:00:00,2020,8,18,Tuesday,summer,2020-08-18,6,4065.8,4065.8,28.20955554,98081.056814472,114694.41091453201,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.9863249544984996,1.1093019823896895
high,1159,2020-08-18 06:00:00,2020,8,18,Tuesday,summer,2020-08-18,7,4290.3,4290.3,28.691570820000003,104487.994975626,123095.44628904601,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.8823858471435564,0.9989278139057873
high,1160,2020-08-18 07:00:00,2020,8,18,Tuesday,summer,2020-08-18,8,4588.0,4588.0,28.691570820000003,113029.47560874,131636.92692216003,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7602441150828247,0.8692240627724499
high,1161,2020-08-18 08:00:00,2020,8,18,Tuesday,summer,2020-08-18,9,4872.6,4872.6,30.41360928,121239.18084868802,148193.35257772802,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6574313508188645,0.7600459713499979
high,1162,2020-08-18 09:00:00,2020,8,18,Tuesday,summer,2020-08-18,10,5157.5,5157.5,30.41360928,129904.01813256,156858.1898616,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.5658749394086282,0.66282113427048
high,1163,2020-08-18 10:00:00,2020,8,18,Tuesday,summer,2020-08-18,11,5453.4,5453.4,30.84120348,139010.902300392,168189.41905783198,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.48091099130817483,0.5725969120181906
high,1164,2020-08-18 11:00:00,2020,8,18,Tuesday,summer,2020-08-18,12,5727.3,5727.3,30.91117344,147470.22381775203,177037.563642912,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.41008852338798385,0.49738969496970653
high,1165,2020-08-18 12:00:00,2020,8,18,Tuesday,summer,2020-08-18,13,5991.5,5991.5,40.20162924,156375.54707670002,240868.06159146002,84492.51451476001,315_CT_7,Firm_CT,Gas_CT,0.0,False,0.3479095385128932,0.43136109488441954
high,1166,2020-08-18 13:00:00,2020,8,18,Tuesday,summer,2020-08-18,14,6239.9,6239.9,44.2559997,167022.08872785,276153.01252802997,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.2942515104408725,0.3743809996955081
high,1167,2020-08-18 14:00:00,2020,8,18,Tuesday,summer,2020-08-18,15,6423.1,6423.1,44.2559997,175129.78787289,284260.71167307,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.2573367999875449,0.3351808316856346
high,1168,2020-08-18 15:00:00,2020,8,18,Tuesday,summer,2020-08-18,16,6500.3,6500.3,46.89542208,178726.623598284,304834.312146624,126107.68854834003,322_CT_6,Firm_CT,Gas_CT,0.0,False,0.24240419672938174,0.3193237235204529
high,1169,2020-08-18 16:00:00,2020,8,18,Tuesday,summer,2020-08-18,17,6376.2,6376.2,44.2559997,173054.18148695998,282185.10528713994,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.2665851133904207,0.3450017251654591
high,1170,2020-08-18 17:00:00,2020,8,18,Tuesday,summer,2020-08-18,18,6050.7,6050.7,40.20162924,158755.48352770798,243247.998042468,84492.51451476001,315_CT_8,Firm_CT,Gas_CT,0.0,False,0.33472160245921967,0.41735666947625893
high,1171,2020-08-18 18:00:00,2020,8,18,Tuesday,summer,2020-08-18,19,5857.5,5857.5,30.91117344,151494.85859964002,181062.19842479998,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.3787451984635084,0.4641058472044388
high,1172,2020-08-18 19:00:00,2020,8,18,Tuesday,summer,2020-08-18,20,5789.4,5789.4,30.91117344,149389.807688376,178957.14751353598,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.3949632086226553,0.48132794417383495
high,1173,2020-08-18 20:00:00,2020,8,18,Tuesday,summer,2020-08-18,21,5447.1,5447.1,30.84120348,138816.602718468,167995.11947590802,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.48262378146169516,0.5744157441574416
high,1174,2020-08-18 21:00:00,2020,8,18,Tuesday,summer,2020-08-18,22,4953.9,4953.9,30.41360928,123711.80728315198,150665.979012192,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6302307273057592,0.7311613072528715
high,1175,2020-08-18 22:00:00,2020,8,18,Tuesday,summer,2020-08-18,23,4541.1,4541.1,28.691570820000003,111683.84093728202,130291.29225070203,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7784237299332759,0.8885292109841227
high,1176,2020-08-18 23:00:00,2020,8,18,Tuesday,summer,2020-08-18,24,4231.6,4231.6,28.691570820000003,102803.799768492,121411.25108191202,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.9084979676718024,1.0266565837980903
high,1177,2020-08-19 00:00:00,2020,8,19,Wednesday,summer,2020-08-19,1,4036.5,4036.5,28.20955554,97254.51683715,113867.87093721,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0007432181345224,1.1246129072216027
high,1178,2020-08-19 01:00:00,2020,8,19,Wednesday,summer,2020-08-19,2,3901.9,3901.9,28.20955554,93457.51066146599,110070.864761526,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0697608857223404,1.197903585432738
high,1179,2020-08-19 02:00:00,2020,8,19,Wednesday,summer,2020-08-19,3,3827.5,3827.5,28.20955554,91358.71972929,107972.07382935,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.1099934683213584,1.2406270411495752
high,1180,2020-08-19 03:00:00,2020,8,19,Wednesday,summer,2020-08-19,4,3826.7,3826.7,28.20955554,91336.15208485798,107949.50618491799,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.1104345780960099,1.2410954608409335
high,1181,2020-08-19 04:00:00,2020,8,19,Wednesday,summer,2020-08-19,5,3920.8,3920.8,28.20955554,93990.671261172,110604.02536123201,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.059783717608651,1.1873087125076514
high,1182,2020-08-19 05:00:00,2020,8,19,Wednesday,summer,2020-08-19,6,4046.2,4046.2,28.20955554,97528.149525888,114141.503625948,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,0.995946814294894,1.1195195492066632
high,1183,2020-08-19 06:00:00,2020,8,19,Wednesday,summer,2020-08-19,7,4306.9,4306.9,28.691570820000003,104964.27505123799,123571.726364658,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.8751306043790199,0.9912233857298756
high,1184,2020-08-19 07:00:00,2020,8,19,Wednesday,summer,2020-08-19,8,4613.7,4613.7,28.691570820000003,113766.848978814,132374.300292234,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.750438910202224,0.858811799640202
high,1185,2020-08-19 08:00:00,2020,8,19,Wednesday,summer,2020-08-19,9,4960.6,4960.6,30.41360928,123915.57846532801,150869.750194368,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6280288674757084,0.7288231262347296
high,1186,2020-08-19 09:00:00,2020,8,19,Wednesday,summer,2020-08-19,10,5294.1,5294.1,30.84120348,134097.89858602802,163276.41534346802,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.5254717515725051,0.6199165108328137
high,1187,2020-08-19 10:00:00,2020,8,19,Wednesday,summer,2020-08-19,11,5626.5,5626.5,30.91117344,144354.377535,173921.71736016,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.4353505731804852,0.524215764684973
high,1188,2020-08-19 11:00:00,2020,8,19,Wednesday,summer,2020-08-19,12,5892.1,5892.1,30.91117344,152564.38520066402,182131.725025824,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.37064883488060274,0.4555082228746965
high,1189,2020-08-19 12:00:00,2020,8,19,Wednesday,summer,2020-08-19,13,6164.5,6164.5,44.2559997,163685.18635047,272816.11015064997,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.31008192067483176,0.39119149971611655
high,1190,2020-08-19 13:00:00,2020,8,19,Wednesday,summer,2020-08-19,14,6394.9,6394.9,44.2559997,173881.76868135,283012.69248152996,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.26288135858262063,0.3410686640916982
high,1191,2020-08-19 14:00:00,2020,8,19,Wednesday,summer,2020-08-19,15,6557.9,6557.9,49.4648745,181468.65420356998,324385.70048354997,142917.04627998002,123_CT_1,Firm_CT,Gas_CT,0.0,False,0.23149178852986485,0.3077357080772809
high,1192,2020-08-19 15:00:00,2020,8,19,Wednesday,summer,2020-08-19,16,6581.4,6581.4,49.4648745,182631.07875431998,325548.12503429997,142917.04627998002,123_CT_1,Firm_CT,Gas_CT,0.0,False,0.2270945391558028,0.30306621691433433
high,1193,2020-08-19 16:00:00,2020,8,19,Wednesday,summer,2020-08-19,17,6437.5,6437.5,46.89542208,175781.59109166,301889.27964,126107.68854834003,322_CT_5,Firm_CT,Gas_CT,0.0,False,0.2545242718446601,0.33219417475728164
high,1194,2020-08-19 17:00:00,2020,8,19,Wednesday,summer,2020-08-19,18,6063.1,6063.1,40.20162924,159253.98373028403,243746.49824504403,84492.51451476001,315_CT_8,Firm_CT,Gas_CT,0.0,False,0.3319918853391828,0.4144579505533472
high,1195,2020-08-19 18:00:00,2020,8,19,Wednesday,summer,2020-08-19,19,5823.4,5823.4,30.91117344,150440.787585336,180008.12741049597,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.3868186969811451,0.47267919085070575
high,1196,2020-08-19 19:00:00,2020,8,19,Wednesday,summer,2020-08-19,20,5737.8,5737.8,30.91117344,147794.791138872,177362.130964032,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.4075081041514168,0.49464951723657147
high,1197,2020-08-19 20:00:00,2020,8,19,Wednesday,summer,2020-08-19,21,5391.5,5391.5,30.84120348,137101.83180498,166280.34856242,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.49791338217564696,0.5906519521468978
high,1198,2020-08-19 21:00:00,2020,8,19,Wednesday,summer,2020-08-19,22,4942.7,4942.7,30.41360928,123371.174859216,150325.34658825598,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6339247779553685,0.7350840633661764
high,1199,2020-08-19 22:00:00,2020,8,19,Wednesday,summer,2020-08-19,23,4517.7,4517.7,28.691570820000003,111012.45818009399,129619.909493514,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7876353011488146,0.8983110875002767
high,1200,2020-08-19 23:00:00,2020,8,19,Wednesday,summer,2020-08-19,24,4205.8,4205.8,28.691570820000003,102063.557241336,120671.00855475602,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.9202054305958438,1.0390888772647298
high,1201,2020-08-20 00:00:00,2020,8,20,Thursday,summer,2020-08-20,1,4003.2,4003.2,28.20955554,96315.13863766799,112928.492737728,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0173860911270984,1.1422861710631498
high,1202,2020-08-20 01:00:00,2020,8,20,Thursday,summer,2020-08-20,2,3871.7,3871.7,28.20955554,92605.582084158,109218.936184218,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.085905416225431,1.215047653485549
high,1203,2020-08-20 02:00:00,2020,8,20,Thursday,summer,2020-08-20,3,3792.2,3792.2,28.20955554,90362.92241872799,106976.276518788,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.1296345129476295,1.2614840989399294
high,1204,2020-08-20 03:00:00,2020,8,20,Thursday,summer,2020-08-20,4,3787.0,3787.0,28.20955554,90216.23272992,106829.58682998,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.1325587536308426,1.264589384737259
high,1205,2020-08-20 04:00:00,2020,8,20,Thursday,summer,2020-08-20,5,3864.5,3864.5,28.20955554,92402.47328427,109015.82738433,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0897916936214256,1.2191745374563334
high,1206,2020-08-20 05:00:00,2020,8,20,Thursday,summer,2020-08-20,6,3991.1,3991.1,28.20955554,95973.80301563398,112587.157115694,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0235022926010373,1.1487810378091252
high,1207,2020-08-20 06:00:00,2020,8,20,Thursday,summer,2020-08-20,7,4241.5,4241.5,28.691570820000003,103087.84631960999,121695.29763303002,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.9040433808794059,1.02192620535188
high,1208,2020-08-20 07:00:00,2020,8,20,Thursday,summer,2020-08-20,8,4579.1,4579.1,28.691570820000003,112774.120628442,131381.57194186203,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.7636653490860648,0.8728571116594963
high,1209,2020-08-20 08:00:00,2020,8,20,Thursday,summer,2020-08-20,9,4903.4,4903.4,30.41360928,122175.920014512,149130.09174355198,26954.17172903999,213_CC_3,Firm_CC,Gas_CC,0.0,False,0.6470204348003428,0.74899049639026
high,1210,2020-08-20 09:00:00,2020,8,20,Thursday,summer,2020-08-20,10,5239.4,5239.4,30.84120348,132410.884755672,161589.40151311198,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.541397869985113,0.636828644501279
high,1211,2020-08-20 10:00:00,2020,8,20,Thursday,summer,2020-08-20,11,5565.6,5565.6,30.91117344,142471.88707250403,172039.22689766402,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.45105648986632163,0.5408940635331321
high,1212,2020-08-20 11:00:00,2020,8,20,Thursday,summer,2020-08-20,12,5845.8,5845.8,30.91117344,151133.197870392,180700.537695552,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.38150467001950106,0.4670361627151116
high,1213,2020-08-20 12:00:00,2020,8,20,Thursday,summer,2020-08-20,13,6108.1,6108.1,44.2559997,161189.14796739002,270320.07176757,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.3221787462549728,0.40403726199636547
high,1214,2020-08-20 13:00:00,2020,8,20,Thursday,summer,2020-08-20,14,6336.3,6336.3,44.2559997,171288.36709893,280419.29089910997,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.2745608635954737,0.3534712687214936
high,1215,2020-08-20 14:00:00,2020,8,20,Thursday,summer,2020-08-20,15,6492.2,6492.2,46.89542208,178346.77067943598,304454.45922777604,126107.68854834003,322_CT_6,Firm_CT,Gas_CT,0.0,False,0.24395428360186067,0.32096977911955893
high,1216,2020-08-20 15:00:00,2020,8,20,Thursday,summer,2020-08-20,16,6525.9,6525.9,46.89542208,179927.14640353198,306034.834951872,126107.68854834003,322_CT_6,Firm_CT,Gas_CT,0.0,False,0.23753045556934693,0.3141482400894897
high,1217,2020-08-20 16:00:00,2020,8,20,Thursday,summer,2020-08-20,17,6366.9,6366.9,44.2559997,172642.60068975,281773.52448992996,109130.92380017998,218_CC_1,Firm_CC,Gas_CC,0.0,False,0.26843518823917445,0.346966341547692
high,1218,2020-08-20 17:00:00,2020,8,20,Thursday,summer,2020-08-20,18,5999.1,5999.1,40.20162924,156681.079458924,241173.59397368404,84492.51451476001,315_CT_7,Firm_CT,Gas_CT,0.0,False,0.3462019302895434,0.4295477654981579
high,1219,2020-08-20 18:00:00,2020,8,20,Thursday,summer,2020-08-20,19,5744.8,5744.8,30.91117344,148011.169352952,177578.509178112,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.4057930650327253,0.49282829689458296
high,1220,2020-08-20 19:00:00,2020,8,20,Thursday,summer,2020-08-20,20,5619.5,5619.5,30.91117344,144137.99932092,173705.33914608,29567.339825159987,318_CC_1,Firm_CC,Gas_CC,0.0,False,0.4371385354568911,0.5261144229913692
high,1221,2020-08-20 20:00:00,2020,8,20,Thursday,summer,2020-08-20,21,5238.6,5238.6,30.84120348,132386.211792888,161564.72855032803,29178.51675744001,313_CC_1,Firm_CC,Gas_CC,0.0,False,0.5416332607948688,0.6370786087886076
high,1222,2020-08-20 21:00:00,2020,8,20,Thursday,summer,2020-08-20,22,4770.1,4770.1,28.691570820000003,118254.21065506202,136861.66196848202,18607.451313420013,323_CC_2,Firm_CC,Gas_CC,0.0,False,0.6930462673738496,0.7978658728328545
high,1223,2020-08-20 22:00:00,2020,8,20,Thursday,summer,2020-08-20,23,4347.7,4347.7,28.691570820000003,106134.891140694,124742.34245411401,18607.451313420013,323_CC_1,Firm_CC,Gas_CC,0.0,False,0.857533868482186,0.9725372035789039
high,1224,2020-08-20 23:00:00,2020,8,20,Thursday,summer,2020-08-20,24,4028.2,4028.2,28.20955554,97020.37752616798,113633.731626228,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.0048656968372973,1.1289906161560994
high,1225,2020-08-21 00:00:00,2020,8,21,Friday,summer,2020-08-21,1,3834.7,3834.7,28.20955554,91561.82852917799,108175.182629238,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.10603176258899,1.23642005893551
high,1226,2020-08-21 01:00:00,2020,8,21,Friday,summer,2020-08-21,2,3708.5,3708.5,28.092938940000003,88010.35394013,104182.66405899,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.177699878657139,1.3125252797627072
high,1227,2020-08-21 02:00:00,2020,8,21,Friday,summer,2020-08-21,3,3643.0,3643.0,28.092938940000003,86170.26643955999,102342.57655842001,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.2168542410101564,1.3541037606368378
high,1228,2020-08-21 03:00:00,2020,8,21,Friday,summer,2020-08-21,4,3643.8,3643.8,28.092938940000003,86192.74079071199,102365.05090957202,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.2163675284044126,1.3535869147593171
high,1229,2020-08-21 04:00:00,2020,8,21,Friday,summer,2020-08-21,5,3720.6,3720.6,28.092938940000003,88350.27850130398,104522.58862016401,16172.310118860009,321_CC_1,Firm_CC,Gas_CC,0.0,False,1.1706176423157557,1.3050045691555128
high,1230,2020-08-21 05:00:00,2020,8,21,Friday,summer,2020-08-21,6,3834.1,3834.1,28.20955554,91544.902795854,108158.256895914,16613.354100060005,118_CC_1,Firm_CC,Gas_CC,0.0,False,1.1063613364283666,1.2367700372968886
